transaction_id,transaction_date,branch_id,product_id,quantity,unit_price,discount_pct,revenue,cost
TRX0009178,2024-02-22,BR002,PD019,39.0,2500,0.0,97500.0,70200
TRX0009179,2024-02-22,BR006,PD019,68.0,2500,0.1,153000.0,122400
TRX0009180,2024-02-22,BR004,PD024,44.0,92000,0.0,4048000.0,3432000
TRX0009181,2024-02-23,BR001,PD005,15.0,24000,0.0,360000.0,292500
TRX0009182,2024-02-23,BR003,PD023,8.0,12000,0.0,96000.0,76000
TRX0009183,2024-02-23,BR008,PD023,26.0,12000,0.0,312000.0,247000
TRX0009184,2024-02-23,BR007,PD005,12.0,24000,0.15,244800.0,234000
TRX0009185,2024-02-23,BR006,PD011,33.0,20000,0.0,660000.0,544500
TRX0009186,2024-02-23,BR004,PD014,39.0,3300,0.05,122265.0,105300
TRX0009187,2024-02-23,BR002,PD018,12.0,3500,0.0,42000.0,30000
TRX0009188,2024-02-23,BR004,PD001,29.0,22000,0.1,574200.0,536500
TRX0009189,2024-02-23,BR002,PD005,19.0,24000,0.0,456000.0,370500
TRX0009190,2024-02-23,BR006,PD002,30.0,15000,0.0,450000.0,360000
TRX0009191,2024-02-23,BR001,PD007,219.0,3300,0.05,686565.0,591300
TRX0009192,2024-02-23,BR005,PD019,346.0,2500,0.0,865000.0,622800
TRX0009193,2024-02-23,BR007,PD001,39.0,22000,0.0,858000.0,721500
TRX0009194,2024-02-23,BR002,PD005,45.0,24000,0.0,1080000.0,877500
TRX0009195,2024-02-23,BR008,PD006,1.0,3500,0.05,3325.0,2800
TRX0009196,2024-02-23,BR004,PD021,36.0,3000,0.1,97200.0,79200
TRX0009197,2024-02-23,BR008,PD018,30.0,3500,0.0,105000.0,75000
TRX0009198,2024-02-23,BR001,PD025,38.0,34000,0.0,1292000.0,1064000
TRX0009199,2024-02-23,BR004,PD003,406.0,6000,0.0,2436000.0,1827000
TRX0009200,2024-02-23,BR006,PD022,195.0,45000,0.0,8775000.0,7410000
TRX0009201,2024-02-24,BR004,PD016,10.0,11000,0.1,99000.0,85000
TRX0009202,2024-02-24,BR008,PD024,4.0,92000,0.0,368000.0,312000
TRX0009203,2024-02-24,BR004,PD019,38.0,2500,0.05,90250.0,68400
TRX0009204,2024-02-24,BR003,PD014,471.0,3300,0.0,1554300.0,1271700
TRX0009205,2024-02-24,BR004,PD006,10.0,3500,0.15,29750.0,28000
TRX0009206,2024-02-24,BR001,PD001,51.0,22000,0.0,1122000.0,943500
TRX0009207,2024-02-24,BR005,PD007,12.0,3300,0.05,37620.0,32400
TRX0009208,2024-02-24,BR002,PD018,15.0,3500,0.0,52500.0,37500
TRX0009209,2024-02-25,BR001,PD014,17.0,3300,0.15,47685.0,45900
TRX0009210,2024-02-25,BR003,PD014,38.0,3300,0.1,112860.0,102600
TRX0009211,2024-02-25,BR007,PD012,-546.0,18500,0.15,-8585850.0,8190000
TRX0009212,2024-02-25,BR003,PD004,12.0,28000,0.15,285600.0,264000
TRX0009213,2024-02-25,BR002,PD016,44.0,11000,0.15,411400.0,374000
TRX0009214,2024-02-25,BR007,PD022,3.0,45000,0.05,128250.0,114000
TRX0009215,2024-02-25,BR002,PD001,31.0,22000,0.05,647900.0,573500
TRX0009216,2024-02-25,BR007,PD014,19.0,3300,0.1,56430.0,51300
TRX0009217,2024-02-25,BR008,PD019,21.0,2500,0.0,52500.0,37800
TRX0009218,2024-02-25,BR002,PD011,51.0,20000,0.0,1020000.0,841500
TRX0009219,2024-02-25,BR003,PD006,15.0,3500,0.0,52500.0,42000
TRX0009220,2024-02-25,BR002,PD018,37.0,3500,0.05,123025.0,92500
TRX0009221,2024-02-25,BR002,PD006,527.0,3500,0.15,1567825.0,1475600
TRX0009222,2024-02-25,BR007,PD019,33.0,2500,0.05,78375.0,59400
TRX0009223,2024-02-25,BR001,PD021,43.0,3000,0.0,129000.0,94600
TRX0009224,2024-02-25,BR001,PD017,239.0,15500,0.1,3334050.0,2868000
TRX0009225,2024-02-25,BR008,PD015,257.0,1800,0.0,462600.0,308400
TRX0009226,2024-02-26,BR008,PD002,472.0,15000,0.0,7080000.0,5664000
TRX0009227,2024-02-26,BR001,PD022,18.0,45000,0.1,729000.0,684000
TRX0009228,2024-02-26,BR003,PD012,7.0,18500,0.15,110075.0,105000
TRX0009229,2024-02-26,BR003,PD006,26.0,3500,0.15,77350.0,72800
TRX0009230,2024-02-26,BR002,PD012,7.0,18500,0.0,129500.0,105000
TRX0009231,2024-02-26,BR001,PD001,29.0,22000,0.0,638000.0,536500
TRX0009232,2024-02-26,BR002,PD021,2.0,3000,0.0,6000.0,4400
TRX0009233,2024-02-26,BR005,PD007,2.0,3300,0.0,6600.0,5400
TRX0009234,2024-02-26,BR004,PD018,41.0,3500,0.0,143500.0,102500
TRX0009235,2024-02-26,BR004,PD021,20.0,3000,0.15,51000.0,44000
TRX0009236,2024-02-26,BR002,PD005,16.0,24000,0.0,384000.0,312000
TRX0009237,2024-02-26, BR002 ,PD001,34.0,22000,0.0,748000.0,629000
TRX0009238,2024-02-26,BR002,PD022,16.0,45000,0.0,720000.0,608000
TRX0009239,2024-02-26,BR001,PD022,13.0,45000,0.0,585000.0,494000
TRX0009240,2024-02-26,BR006,PD009,8.0,2000,0.0,16000.0,12000
TRX0009241,2024-02-26,BR004,PD012,28.0,18500,0.05,492100.0,420000
TRX0009242,2024-02-26,BR006,PD012,19.0,18500,0.15,298775.0,285000
TRX0009243,2024-02-26,BR001,PD014,11.0,3300,0.0,36300.0,29700
TRX0009244,2024-02-26,BR001,PD008,35.0,11000,0.0,385000.0,297500
TRX0009245,2024-02-27,BR004,PD017,7.0,15500,0.0,108500.0,84000
TRX0009246,2024-02-27,BR001,PD025,3.0,34000,0.0,102000.0,84000
TRX0009247,2024-02-27,BR003,PD022,25.0,45000,0.0,1125000.0,950000
TRX0009248,2024-02-27,BR006,PD015,41.0,1800,0.0,73800.0,49200
TRX0009249,2024-02-27,BR005,PD011,38.0,20000,0.15,646000.0,627000
TRX0009250,2024-02-27,BR005,PD013,387.0,14500,0.0,5611500.0,4450500
TRX0009251,2024-02-27,BR007,PD001,44.0,22000,0.0,968000.0,814000
TRX0009252,2024-02-27,BR001,PD004,28.0,28000,0.1,705600.0,616000
TRX0009253,2024-02-27,BR002,PD021,41.0,3000,0.0,123000.0,90200
TRX0009254,2024-02-27,BR004,PD011,45.0,20000,0.15,765000.0,742500
TRX0009255,2024-02-27,BR005,PD004,45.0,28000,0.0,1260000.0,990000
TRX0009256,2024-02-27,BR003,PD003,25.0,6000,0.1,135000.0,112500
TRX0009257,2024-02-27,BR005,PD006,19.0,3500,0.1,59850.0,53200
TRX0009258,2024-02-27,BR008,PD018,19.0,3500,0.0,66500.0,47500
TRX0009259,2024-02-27,BR004,PD017,3.0,15500,0.15,39525.0,36000
TRX0009260,2024-02-27,BR004,PD018,178.0,3500,0.1,560700.0,445000
TRX0009261,2024-02-27,BR006,PD020,12.0,2200,0.1,23760.0,18000
TRX0009262,2024-02-27,BR007,PD019,8.0,2500,0.1,18000.0,14400
TRX0009263,2024-02-27,BR002,PD005,3.0,24000,0.15,61200.0,58500
TRX0009264,2024-02-27,BR006,PD021,11.0,3000,0.05,31350.0,24200
TRX0009265,2024-02-27,BR002,PD006,359.0,3500,0.05,1193675.0,1005200
TRX0009266,2024-02-27,BR007,PD021,119.0,3000,0.1,321300.0,261800
TRX0009267,2024-02-27,BR001,PD007,336.0,3300,0.0,1108800.0,907200
TRX0009268,2024-02-27,BR006,PD018,24.0,3500,0.0,84000.0,60000
TRX0009269,2024-02-28,BR006,PD013,26.0,14500,0.1,339300.0,299000
TRX0009270,2024-02-28,BR003,PD012,-18.0,18500,0.05,-316350.0,270000
TRX0009271,2024-02-28,BR002,PD001,22.0,22000,0.0,484000.0,407000
TRX0009272,2024-02-28,BR001,PD018,247.0,3500,0.0,864500.0,617500
TRX0009273,2024-02-28,BR001,PD008,46.0,11000,0.0,506000.0,391000
TRX0009274,2024-02-28,BR005,PD020,12.0,2200,0.15,22440.0,18000
TRX0009275,2024-02-28,BR001,PD002,12.0,15000,0.0,180000.0,144000
TRX0009276,2024-02-28,BR008,PD019,26.0,2500,0.05,61750.0,46800
TRX0009277,2024-02-28,BR007,PD001,1.0,22000,0.05,20900.0,18500
TRX0009278,2024-02-28,BR003,PD003,9.0,6000,0.0,54000.0,40500
TRX0009279,2024-02-28,BR001,PD006,20.0,3500,0.1,63000.0,56000
TRX0009280,2024-02-28,BR005,PD025,12.0,34000,0.05,387600.0,336000
TRX0009281,2024-02-28,BR003,PD019,8.0,2500,0.0,20000.0,14400
TRX0009282,2024-02-28,BR004,PD016,31.0,11000,0.05,323950.0,263500
TRX0009283,2024-02-28,BR003,PD025,13.0,34000,0.15,375700.0,364000
TRX0009284,2024-02-28,BR001,PD016,45.0,11000,0.0,495000.0,382500
TRX0009285,2024-02-28,BR001,PD015,19.0,1800,0.0,34200.0,22800
TRX0009286,2024-02-28,BR005,PD008,14.0,11000,0.1,138600.0,119000
TRX0009287,2024-02-28,BR007,PD008,381.0,11000,0.0,4191000.0,3238500
TRX0009288,2024-02-29,BR008,PD007,12.0,3300,0.1,35640.0,32400
TRX0009289,2024-02-29,BR006,PD021,44.0,3000,0.05,125400.0,96800
TRX0009290,2024-02-29,BR001,PD001,45.0,22000,0.15,841500.0,832500
TRX0009291,2024-02-29,BR004,PD025,15.0,34000,0.0,510000.0,420000
TRX0009292,2024-02-29,BR006,PD014,1.0,3300,0.0,3300.0,2700
TRX0009293,2024-02-29,BR004,PD010,-16.0,6500,0.1,-93600.0,76800
TRX0009294,2024-02-29,BR007,PD002,30.0,15000,0.1,405000.0,360000
TRX0009295,2024-02-29,BR005,PD025,40.0,34000,0.05,1292000.0,1120000
TRX0009296,2024-02-29,BR003,PD025,297.0,34000,0.0,10098000.0,8316000
TRX0009297,2024-02-29,BR007,PD007,278.0,3300,0.15,779790.0,750600
TRX0009298,2024-02-29,BR003,PD012,2.0,18500,0.15,31450.0,30000
TRX0009299,2024-02-29,BR007,PD015,11.0,1800,0.1,17820.0,13200
TRX0009300,2024-02-29,BR004,PD001,19.0,22000,0.1,376200.0,351500
TRX0009301,2024-02-29,BR003,PD007,15.0,3300,0.0,49500.0,40500
TRX0009302,2024-02-29,BR004,PD009,13.0,2000,0.0,26000.0,19500
TRX0009303,2024-02-29,BR007,PD006,15.0,3500,0.05,49875.0,42000
TRX0009304,2024-02-29,BR004,PD004,46.0,28000,0.0,1288000.0,1012000
TRX0009305,2024-02-29,BR004,PD001,40.0,22000,0.0,880000.0,740000
TRX0009306,2024-02-29,BR004,PD022,46.0,45000,0.0,2070000.0,1748000
TRX0009307,2024-03-01,BR006,PD001,18.0,22000,0.0,396000.0,333000
TRX0009308,2024-03-01,BR001,PD019,23.0,2500,0.15,48875.0,41400
TRX0009309,2024-03-01,BR004,PD008,28.0,11000,0.1,277200.0,238000
TRX0009310,2024-03-01, BR003 ,PD022,43.0,45000,0.1,1741500.0,1634000
TRX0009311,2024-03-01,BR002,PD006,36.0,3500,0.0,126000.0,100800
TRX0009312,2024-03-01,BR004,PD019,21.0,2500,0.05,49875.0,37800
TRX0009313,2024-03-01,BR003,PD016,47.0,11000,0.0,517000.0,399500
TRX0009314,2024-03-01,BR005,PD022,51.0,45000,0.0,2295000.0,1938000
TRX0009314,2024-03-01,BR005,PD022,51.0,45000,0.0,2295000.0,1938000
TRX0009315,2024-03-01,BR006,PD020,548.0,2200,0.0,1205600.0,822000
TRX0009316,2024-03-01,BR001,PD022,23.0,45000,0.0,1035000.0,874000
TRX0009317,2024-03-01,BR003,PD018,10.0,3500,0.0,35000.0,25000
TRX0009318,2024-03-01,BR004,PD009,23.0,2000,0.05,43700.0,34500
TRX0009319,2024-03-01,BR007,PD016,443.0,11000,0.0,4873000.0,3765500
TRX0009320,2024-03-01,BR004,PD006,72.0,3500,0.1,226800.0,201600
TRX0009321,2024-03-01,BR004,PD005,59.0,24000,0.1,1274400.0,1150500
TRX0009322,2024-03-01,BR001,PD016,72.0,11000,0.0,792000.0,612000
TRX0009323,2024-03-01,BR007,PD017,68.0,15500,0.0,1054000.0,816000
TRX0009324,2024-03-01,BR005,PD001,194.0,22000,0.0,4268000.0,3589000
TRX0009325,2024-03-01,BR003,PD006,45.0,3500,0.1,141750.0,126000
TRX0009326,2024-03-01,BR003,PD006,48.0,3500,0.0,168000.0,134400
TRX0009327,2024-03-01,BR002,PD014,39.0,3300,0.0,128700.0,105300
TRX0009328,2024-03-01,BR001,PD013,158.0,14500,0.0,2291000.0,1817000
TRX0009329,2024-03-02,BR002,PD010,207.0,6500,0.0,1345500.0,993600
TRX0009330,2024-03-02,BR006,PD023,39.0,12000,0.05,444600.0,370500
TRX0009331,2024-03-02,BR006,PD021,124.0,3000,0.05,353400.0,272800
TRX0009332,2024-03-02,BR001,PD024,59.0,92000,0.0,5428000.0,4602000
TRX0009333,2024-03-02,BR005,PD014,14.0,3300,0.0,46200.0,37800
TRX0009334,2024-03-02,BR003,PD011,45.0,20000,0.1,810000.0,742500
TRX0009335,2024-03-02,BR007,PD006,82.0,3500,0.0,287000.0,229600
TRX0009336,2024-03-02,BR002,PD007,16.0,3300,0.15,44880.0,43200
TRX0009337,2024-03-02,BR004,PD010,61.0,6500,0.0,396500.0,292800
TRX0009338,2024-03-02,BR003,PD025,41.0,34000,0.0,1394000.0,1148000
TRX0009339,2024-03-02,BR008,PD007,9.0,3300,0.0,29700.0,24300
TRX0009340,2024-03-02,BR006,PD020,187.0,2200,0.0,411400.0,280500
TRX0009341,2024-03-02,BR006,PD006,45.0,3500,0.15,133875.0,126000
TRX0009342,2024-03-02,BR001,PD001,102.0,22000,0.0,2244000.0,1887000
TRX0009343,2024-03-02,BR006,PD018,28.0,3500,0.1,88200.0,70000
TRX0009344,2024-03-02,BR001,PD008,86.0,11000,0.15,804100.0,731000
TRX0009345,2024-03-02,BR008,PD006,297.0,3500,0.0,1039500.0,831600
TRX0009346,2024-03-02,BR005,PD004,659.0,28000,0.15,15684200.0,14498000
TRX0009347,2024-03-02,BR002,PD002,27.0,15000,0.05,384750.0,324000
TRX0009348,2024-03-02,BR001,PD016,1.0,11000,0.15,9350.0,8500
TRX0009349,2024-03-02,BR007,PD001,39.0,22000,0.0,858000.0,721500
TRX0009350,2024-03-02,BR007,PD001,5.0,22000,0.0,110000.0,92500
TRX0009351,2024-03-02,BR001,PD018,68.0,3500,0.1,214200.0,170000
TRX0009352,2024-03-02,BR004,PD007,25.0,3300,0.0,82500.0,67500
TRX0009353,2024-03-02,BR006,PD013,614.0,14500,0.15,7567550.0,7061000
TRX0009354,2024-03-02,BR007,PD018,32.0,3500,0.05,106400.0,80000
TRX0009355,2024-03-03,BR002,PD025,18.0,34000,0.0,612000.0,504000
TRX0009356,2024-03-03,BR004,PD002,88.0,15000,0.0,1320000.0,1056000
TRX0009357,2024-03-03,BR006,PD005,70.0,24000,0.05,1596000.0,1365000
TRX0009358,2024-03-03,BR005,PD014,84.0,3300,0.15,235620.0,226800
TRX0009359,2024-03-03,BR005,PD016,1.0,11000,0.1,9900.0,8500
TRX0009360,2024-03-03,BR004,PD005,48.0,24000,0.0,1152000.0,936000
TRX0009361,2024-03-03,BR004,PD001,48.0,22000,0.0,1056000.0,888000
TRX0009362,2024-03-03,BR003,PD002,19.0,15000,0.0,285000.0,228000
TRX0009363,2024-03-03,BR002,PD023,88.0,12000,0.15,897600.0,836000
TRX0009364,2024-03-03,BR003,PD017,9.0,15500,0.15,118575.0,108000
TRX0009365,2024-03-03,BR005,PD023,12.0,12000,0.05,136800.0,114000
TRX0009366,2024-03-03,BR005,PD025,34.0,34000,0.05,1098200.0,952000
TRX0009367,2024-03-03,BR002,PD004,52.0,28000,0.05,1383200.0,1144000
TRX0009368,2024-03-03,BR002,PD003,27.0,6000,0.0,162000.0,121500
TRX0009369,2024-03-03,BR001,PD004,63.0,28000,0.0,1764000.0,1386000
TRX0009370,2024-03-03,BR003,PD021,84.0,3000,0.0,252000.0,184800
TRX0009371,2024-03-03,BR002,PD017,66.0,15500,0.05,971850.0,792000
TRX0009372,2024-03-03,BR003,PD006,21.0,3500,0.0,73500.0,58800
TRX0009372,2024-03-03,BR003,PD006,21.0,3500,0.0,73500.0,58800
TRX0009373,2024-03-03,BR004,PD025,54.0,34000,0.1,1652400.0,1512000
TRX0009374,2024-03-03,BR004,PD015,36.0,1800,0.05,61560.0,43200
TRX0009375,2024-03-03,BR005,PD005,66.0,24000,0.1,1425600.0,1287000
TRX0009376,2024-03-04,BR001,PD006,61.0,3500,0.05,202825.0,170800
TRX0009377,2024-03-04,BR007,PD018,40.0,3500,0.15,119000.0,100000
TRX0009378,2024-03-04,BR001,PD024,3.0,92000,0.05,262200.0,234000
TRX0009379,2024-03-04,BR005,PD015,36.0,1800,0.0,64800.0,43200
TRX0009380,2024-03-04,BR002,PD014,514.0,3300,0.0,1696200.0,1387800
TRX0009381,2024-03-04,BR004,PD001,470.0,22000,0.15,8789000.0,8695000
TRX0009382,2024-03-04,BR002,PD025,32.0,34000,0.0,1088000.0,896000
TRX0009383,2024-03-04,BR007,PD015,25.0,1800,0.15,38250.0,30000
TRX0009384,2024-03-04,BR003,PD006,14.0,3500,0.0,49000.0,39200
TRX0009385,2024-03-04,BR005,PD025,20.0,34000,0.1,612000.0,560000
TRX0009386,2024-03-04,BR002,PD011,43.0,20000,0.15,731000.0,709500
TRX0009387,2024-03-04,BR005,PD018,42.0,3500,0.1,132300.0,105000
TRX0009388,2024-03-04,BR006,PD010,558.0,6500,0.0,3627000.0,2678400
TRX0009389,2024-03-04,BR002,PD005,26.0,24000,0.05,592800.0,507000
TRX0009390,2024-03-04,BR003,PD014,59.0,3300,0.1,175230.0,159300
TRX0009391,2024-03-04,BR007,PD003,233.0,6000,0.0,1398000.0,1048500
TRX0009392,2024-03-04,BR004,PD009,1.0,2000,0.0,2000.0,1500
TRX0009393,2024-03-04,BR004,PD013,28.0,14500,0.0,406000.0,322000
TRX0009394,2024-03-05,BR008,PD023,67.0,12000,0.0,804000.0,636500
TRX0009395,2024-03-05,BR003,PD019,68.0,2500,0.0,170000.0,122400
TRX0009396,2024-03-05,BR005,PD010,72.0,6500,0.1,421200.0,345600
TRX0009397,2024-03-05,BR005,PD011,384.0,20000,0.05,7296000.0,6336000
TRX0009398,2024-03-05,BR006,PD014,51.0,3300,0.05,159885.0,137700
TRX0009399,2024-03-05,BR005,PD005,37.0,24000,0.05,843600.0,721500
TRX0009400,2024-03-05,BR007,PD014,56.0,3300,0.15,157080.0,151200
TRX0009401,2024-03-05,BR003,PD012,64.0,18500,0.1,1065600.0,960000
TRX0009402,2024-03-05,BR003,PD015,15.0,1800,0.1,24300.0,18000
TRX0009403,2024-03-05,BR002,PD025,635.0,34000,0.1,19431000.0,17780000
TRX0009404,2024-03-05,BR008,PD001,31.0,22000,0.0,682000.0,573500
TRX0009405,2024-03-05,BR002,PD011,64.0,20000,0.0,1280000.0,1056000
TRX0009406,2024-03-05,BR002,PD021,70.0,3000,0.0,210000.0,154000
TRX0009407,2024-03-05,BR003,PD007,647.0,3300,0.0,2135100.0,1746900
TRX0009408,2024-03-05,BR004,PD021,17.0,3000,0.05,48450.0,37400
TRX0009409,2024-03-05,BR005,PD001,18.0,22000,0.05,376200.0,333000
TRX0009410,2024-03-05,BR005,PD025,28.0,34000,0.0,952000.0,784000
TRX0009411,2024-03-05,BR006,PD009,224.0,2000,0.0,448000.0,336000
TRX0009412,2024-03-05,BR002,PD010,68.0,6500,0.0,442000.0,326400
TRX0009413,2024-03-05,BR001,PD006,75.0,3500,0.0,262500.0,210000
TRX0009414,2024-03-05,BR006,PD018,58.0,3500,0.15,172550.0,145000
TRX0009415,2024-03-05,BR001,PD007,31.0,3300,0.05,97185.0,83700
TRX0009416,2024-03-05,BR006,PD015,39.0,1800,0.1,63180.0,46800
TRX0009417,2024-03-06,BR003,PD014,578.0,3300,0.05,1812030.0,1560600
TRX0009418,2024-03-06,BR002,PD018,14.0,3500,0.0,49000.0,35000
TRX0009419,2024-03-06,BR005,PD004,39.0,28000,0.0,1092000.0,858000
TRX0009420,2024-03-06,BR007,PD021,54.0,3000,0.0,162000.0,118800
TRX0009421,2024-03-06,BR006,PD022,50.0,45000,0.05,2137500.0,1900000
TRX0009422,2024-03-06,BR004,PD021,354.0,3000,0.05,1008900.0,778800
TRX0009423,2024-03-06,BR002,PD016,21.0,11000,0.15,196350.0,178500
TRX0009424,2024-03-06,BR002,PD014,479.0,3300,0.0,1580700.0,1293300
TRX0009425,2024-03-06,BR008,PD005,26.0,24000,0.05,592800.0,507000
TRX0009426,2024-03-06,BR006,PD014,39.0,3300,0.05,122265.0,105300
TRX0009427,2024-03-06,BR006,PD006,771.0,3500,0.1,2428650.0,2158800
TRX0009428,2024-03-06,BR005,PD022,12.0,45000,0.0,540000.0,456000
TRX0009429,2024-03-06,BR002,PD012,586.0,18500,0.15,9214850.0,8790000
TRX0009430,2024-03-06,BR005,PD001,7.0,22000,0.05,146300.0,129500
TRX0009431,2024-03-06,BR001,PD014,64.0,3300,0.1,190080.0,172800
TRX0009432,2024-03-06,BR007,PD003,307.0,6000,0.0,1842000.0,1381500
TRX0009433,2024-03-06,BR006,PD015,36.0,1800,0.1,58320.0,43200
TRX0009434,2024-03-06,BR008,PD003,90.0,6000,0.15,459000.0,405000
TRX0009435,2024-03-06,BR005,PD009,47.0,2000,0.0,94000.0,70500
TRX0009436,2024-03-06,BR003,PD011,757.0,20000,0.0,15140000.0,12490500
TRX0009437,2024-03-06,BR008,PD014,302.0,3300,0.0,996600.0,815400
TRX0009438,2024-03-06,BR008,PD001,529.0,22000,0.0,11638000.0,9786500
TRX0009439,2024-03-06,BR005,PD022,3.0,45000,0.0,135000.0,114000
TRX0009440,2024-03-06,BR006,PD003,98.0,6000,0.0,588000.0,441000
TRX0009441,2024-03-06,BR002,PD001,72.0,22000,0.0,1584000.0,1332000
TRX0009442,2024-03-06,BR001,PD022,1.0,45000,0.0,45000.0,38000
TRX0009443,2024-03-07,BR003,PD016,23.0,11000,0.1,227700.0,195500
TRX0009444,2024-03-07,BR001,PD017,40.0,15500,0.0,620000.0,480000
TRX0009445,2024-03-07,BR007,PD025,73.0,34000,0.15,2109700.0,2044000
TRX0009446,2024-03-07,BR007,PD006,68.0,3500,0.05,226100.0,190400
TRX0009447,2024-03-07,BR003,PD018,25.0,3500,0.0,87500.0,62500
TRX0009448,2024-03-07,BR002,PD016,21.0,11000,0.0,231000.0,178500
TRX0009449,2024-03-07,BR008,PD022,423.0,45000,0.05,18083250.0,16074000
TRX0009450,2024-03-07,BR001,PD019,37.0,2500,0.15,78625.0,66600
TRX0009451,2024-03-07,BR006,PD001,73.0,22000,0.0,1606000.0,1350500
TRX0009452,2024-03-07,BR003,PD021,23.0,3000,0.0,69000.0,50600
TRX0009453,2024-03-07,BR004,PD004,29.0,28000,0.1,730800.0,638000
TRX0009454,2024-03-07,BR008,PD009,12.0,2000,0.15,20400.0,18000
TRX0009455,2024-03-07,BR006,PD008,53.0,11000,0.0,583000.0,450500
TRX0009456,2024-03-07,BR006,PD024,3.0,92000,0.1,248400.0,234000
TRX0009457,2024-03-07,BR007,PD016,42.0,11000,0.1,415800.0,357000
TRX0009457,2024-03-07,BR007,PD016,42.0,11000,0.1,415800.0,357000
TRX0009458,2024-03-07,BR008,PD013,15.0,14500,0.0,217500.0,172500
TRX0009459,2024-03-07,BR006,PD007,633.0,3300,0.0,2088900.0,1709100
TRX0009460,2024-03-07,BR004,PD006,36.0,3500,0.0,126000.0,100800
TRX0009461,2024-03-07,BR007,PD016,76.0,11000,0.15,710600.0,646000
TRX0009462,2024-03-07,BR002,PD002,12.0,15000,0.0,180000.0,144000
TRX0009463,2024-03-07,BR004,PD016,43.0,11000,0.15,402050.0,365500
TRX0009464,2024-03-08,BR001,PD010,6.0,6500,0.05,37050.0,28800
TRX0009465,2024-03-08,BR001,PD022,678.0,45000,0.0,30510000.0,25764000
TRX0009466,2024-03-08,BR004,PD021,50.0,3000,0.05,142500.0,110000
TRX0009467,2024-03-08,BR006,PD006,429.0,3500,0.1,1351350.0,1201200
TRX0009468,2024-03-08,BR004,PD001,76.0,22000,0.15,1421200.0,1406000
TRX0009469,2024-03-08,BR004,PD004,40.0,28000,0.1,1008000.0,880000
TRX0009470,2024-03-08,BR003,PD014,26.0,3300,0.15,72930.0,70200
TRX0009471,2024-03-08,BR004,PD005,61.0,24000,0.05,1390800.0,1189500
TRX0009472,2024-03-08,BR006,PD005,36.0,24000,0.1,777600.0,702000
TRX0009473,2024-03-08,BR003,PD016,50.0,11000,0.0,550000.0,425000
TRX0009474,2024-03-08,BR001,PD006,23.0,3500,0.1,72450.0,64400
TRX0009475,2024-03-08,BR002,PD025,20.0,34000,0.0,680000.0,560000
TRX0009476,2024-03-08,BR001,PD006,3.0,3500,0.15,8925.0,8400
TRX0009477,2024-03-08,BR001,PD018,29.0,3500,0.0,101500.0,72500
TRX0009478,2024-03-08,BR001,PD001,37.0,22000,0.0,814000.0,684500
TRX0009479,2024-03-08,BR005,PD018,70.0,3500,0.15,208250.0,175000
TRX0009480,2024-03-08,BR002,PD006,214.0,3500,0.0,749000.0,599200
TRX0009481,2024-03-08,BR004,PD017,17.0,15500,0.0,263500.0,204000
TRX0009482,2024-03-09,BR005,PD009,73.0,2000,0.0,146000.0,109500
TRX0009483,2024-03-09,BR002,PD003,48.0,6000,0.15,244800.0,216000
TRX0009484,2024-03-09,BR006,PD025,16.0,34000,0.0,544000.0,448000
TRX0009485,2024-03-09,BR007,PD015,50.0,1800,0.0,90000.0,60000
TRX0009486,2024-03-09,BR004,PD003,1.0,6000,0.0,6000.0,4500
TRX0009487,2024-03-09,BR007,PD007,119.0,3300,0.0,392700.0,321300
TRX0009488,2024-03-09,BR006,PD015,55.0,1800,0.0,99000.0,66000
TRX0009489,2024-03-09,BR003,PD002,79.0,15000,0.05,1125750.0,948000
TRX0009490,2024-03-09,BR004,PD014,337.0,3300,0.15,945285.0,909900
TRX0009491,2024-03-09,BR001,PD005,66.0,24000,0.15,1346400.0,1287000
TRX0009492,2024-03-09,BR003,PD014,52.0,3300,0.0,171600.0,140400
TRX0009493,2024-03-09,BR003,PD012,32.0,18500,0.0,592000.0,480000
TRX0009494,2024-03-09,BR005,PD025,84.0,34000,0.1,2570400.0,2352000
TRX0009495,2024-03-09,BR002,PD007,68.0,3300,0.0,224400.0,183600
TRX0009496,2024-03-09,BR004,PD019,70.0,2500,0.1,157500.0,126000
TRX0009497,2024-03-09,BR002,PD006,88.0,3500,0.15,261800.0,246400
TRX0009498,2024-03-09,BR005,PD008,10.0,11000,0.0,110000.0,85000
TRX0009499,2024-03-09,BR007,PD018,72.0,3500,0.1,226800.0,180000
TRX0009500,2024-03-09,BR003,PD006,21.0,3500,0.05,69825.0,58800
TRX0009501,2024-03-09,BR001,PD018,25.0,3500,0.05,83125.0,62500
TRX0009502,2024-03-09,BR008,PD025,79.0,34000,0.0,2686000.0,2212000
TRX0009503,2024-03-09,BR008,PD023,18.0,12000,0.1,194400.0,171000
TRX0009504,2024-03-09,BR007,PD022,36.0,45000,0.0,1620000.0,1368000
TRX0009505,2024-03-09,BR002,PD008,692.0,11000,0.0,7612000.0,5882000
TRX0009506,2024-03-10,BR003,PD006,18.0,3500,0.0,63000.0,50400
TRX0009507,2024-03-10,BR002,PD014,18.0,3300,0.1,53460.0,48600
TRX0009508,2024-03-10,BR005,PD005,86.0,24000,0.15,1754400.0,1677000
TRX0009509,2024-03-10,BR007,PD015,70.0,1800,0.05,119700.0,84000
TRX0009510,2024-03-10,BR003,PD019,50.0,2500,0.0,125000.0,90000
